NIK,Nama,Tempat_Lahir,Tanggal_Lahir,Jenis_Kelamin,Alamat,RT_RW,Kel_Desa,Kecamatan,Kab_Kota,Provinsi,Agama,Status_Perkawinan,Pekerjaan,Kewarganegaraan
4042622604060112,DEWI SAPUTRA,SURABAYA,2006-04-26,LAKI-LAKI,JL. DUMMY NO. 135,001/007,DESA MAKMUR,KECAMATAN C,BANDUNG,JAWA TENGAH,KATOLIK,KAWIN,PETANI,WNI
1862485612622609,HADI WIJAYA,BANDUNG,1962-12-16,PEREMPUAN,JL. DUMMY NO. 163,006/004,DESA MAJU,KECAMATAN C,BANDUNG,JAWA TENGAH,HINDU,BELUM KAWIN,PELAJAR/MAHASISWA,WNI
9114520607971857,JOKO PERMANA,MALANG,1997-07-06,LAKI-LAKI,JL. DUMMY NO. 51,010/007,DESA SEJAHTERA,KECAMATAN A,BANDUNG,JAWA TIMUR,KATOLIK,KAWIN,BURUH,WNI
3655011507590034,CITRA SANTOSO,MALANG,1959-07-15,LAKI-LAKI,JL. DUMMY NO. 189,005/002,DESA MAKMUR,KECAMATAN C,SEMARANG,JAWA TIMUR,BUDDHA,BELUM KAWIN,PETANI,WNI
9806816301711281,GITA PERMANA,BOGOR,1971-01-23,PEREMPUAN,JL. DUMMY NO. 93,005/001,DESA MAKMUR,KECAMATAN B,SURABAYA,JAWA TIMUR,BUDDHA,BELUM KAWIN,KARYAWAN SWASTA,WNI
4864985407478941,FARHAN PRATAMA,BOGOR,1947-07-14,PEREMPUAN,JL. DUMMY NO. 188,005/001,DESA MAJU,KECAMATAN C,SEMARANG,JAWA TIMUR,HINDU,BELUM KAWIN,BURUH,WNI
8151176209837807,HADI SANTOSO,SURABAYA,1983-09-22,PEREMPUAN,JL. DUMMY NO. 155,007/008,DESA MAJU,KECAMATAN A,SURABAYA,JAWA TENGAH,HINDU,BELUM KAWIN,WIRASWASTA,WNI
3569622501740079,ADI WIJAYA,MALANG,1974-01-25,LAKI-LAKI,JL. DUMMY NO. 87,005/003,DESA MAKMUR,KECAMATAN B,SURABAYA,JAWA TENGAH,BUDDHA,BELUM KAWIN,BURUH,WNI
3836855707746777,JOKO LESTARI,BANDUNG,1974-07-17,PEREMPUAN,JL. DUMMY NO. 156,006/002,DESA SEJAHTERA,KECAMATAN B,BOGOR,JAWA TIMUR,KRISTEN,BELUM KAWIN,WIRASWASTA,WNI
6965275404847312,CITRA WIJAYA,BANDUNG,1984-04-14,PEREMPUAN,JL. DUMMY NO. 5,010/007,DESA MAJU,KECAMATAN B,SURABAYA,JAWA TENGAH,BUDDHA,KAWIN,WIRASWASTA,WNI
9007905501806249,BUDI PERMANA,BANDUNG,1980-01-15,PEREMPUAN,JL. DUMMY NO. 87,008/008,DESA SEJAHTERA,KECAMATAN A,BANDUNG,JAWA TIMUR,HINDU,KAWIN,KARYAWAN SWASTA,WNI
3705080612957949,HADI LESTARI,BOGOR,1995-12-06,LAKI-LAKI,JL. DUMMY NO. 4,008/005,DESA MAKMUR,KECAMATAN B,SURABAYA,JAWA TIMUR,ISLAM,KAWIN,PETANI,WNI
6967645904466299,DEWI SANTOSO,MALANG,1946-04-19,PEREMPUAN,JL. DUMMY NO. 63,009/006,DESA SEJAHTERA,KECAMATAN C,BOGOR,JAWA TENGAH,KRISTEN,BELUM KAWIN,KARYAWAN SWASTA,WNI
3203640705521798,FARHAN LESTARI,BOGOR,1952-05-07,LAKI-LAKI,JL. DUMMY NO. 109,008/007,DESA SEJAHTERA,KECAMATAN C,BOGOR,JAWA TIMUR,KRISTEN,KAWIN,BURUH,WNI
4945714606872283,EKO LESTARI,SURABAYA,1987-06-06,PEREMPUAN,JL. DUMMY NO. 97,001/006,DESA MAKMUR,KECAMATAN A,MALANG,JAWA BARAT,KRISTEN,KAWIN,PETANI,WNI
1995075707842672,CITRA SAPUTRA,BOGOR,1984-07-17,PEREMPUAN,JL. DUMMY NO. 44,006/008,DESA SEJAHTERA,KECAMATAN B,MALANG,JAWA BARAT,BUDDHA,KAWIN,PELAJAR/MAHASISWA,WNI
6099482004089161,ADI SANTOSO,SURABAYA,2008-04-20,LAKI-LAKI,JL. DUMMY NO. 156,007/003,DESA MAJU,KECAMATAN B,BANDUNG,JAWA BARAT,KRISTEN,KAWIN,WIRASWASTA,WNI
6970631802040788,ADI PRATAMA,SURABAYA,2004-02-18,LAKI-LAKI,JL. DUMMY NO. 43,007/008,DESA MAKMUR,KECAMATAN B,MALANG,JAWA BARAT,KATOLIK,BELUM KAWIN,WIRASWASTA,WNI
7429341410635049,EKO LESTARI,MALANG,1963-10-14,LAKI-LAKI,JL. DUMMY NO. 98,010/007,DESA MAKMUR,KECAMATAN A,SURABAYA,JAWA BARAT,ISLAM,BELUM KAWIN,WIRASWASTA,WNI
2433814607655251,HADI WIJAYA,SURABAYA,1965-07-06,PEREMPUAN,JL. DUMMY NO. 99,004/001,DESA MAJU,KECAMATAN B,SURABAYA,JAWA BARAT,KRISTEN,BELUM KAWIN,KARYAWAN SWASTA,WNI
6021270912965472,GITA SANTOSO,SEMARANG,1996-12-09,LAKI-LAKI,JL. DUMMY NO. 87,006/006,DESA MAKMUR,KECAMATAN A,SEMARANG,JAWA TIMUR,HINDU,BELUM KAWIN,BURUH,WNI
8935132801689020,DEWI PERMANA,BANDUNG,1968-01-28,LAKI-LAKI,JL. DUMMY NO. 54,008/006,DESA MAKMUR,KECAMATAN B,SURABAYA,JAWA TIMUR,ISLAM,BELUM KAWIN,PETANI,WNI
2436786801620418,FARHAN PERMANA,SURABAYA,1962-01-28,PEREMPUAN,JL. DUMMY NO. 70,001/004,DESA MAKMUR,KECAMATAN A,BOGOR,JAWA TENGAH,KATOLIK,BELUM KAWIN,KARYAWAN SWASTA,WNI
3627766910903857,INDRA LESTARI,SURABAYA,1990-10-29,PEREMPUAN,JL. DUMMY NO. 102,007/002,DESA MAJU,KECAMATAN B,BOGOR,JAWA BARAT,HINDU,BELUM KAWIN,BURUH,WNI
4034772303841192,FARHAN WIJAYA,BOGOR,1984-03-23,LAKI-LAKI,JL. DUMMY NO. 61,009/004,DESA MAKMUR,KECAMATAN B,BOGOR,JAWA BARAT,KATOLIK,KAWIN,WIRASWASTA,WNI
8410834604741868,HADI PERMANA,SEMARANG,1974-04-06,PEREMPUAN,JL. DUMMY NO. 94,005/001,DESA MAKMUR,KECAMATAN A,SEMARANG,JAWA TENGAH,KATOLIK,KAWIN,PELAJAR/MAHASISWA,WNI
2998280809074589,GITA PRATAMA,MALANG,2007-09-08,LAKI-LAKI,JL. DUMMY NO. 91,010/009,DESA MAJU,KECAMATAN A,SURABAYA,JAWA TIMUR,HINDU,KAWIN,KARYAWAN SWASTA,WNI
2183552010929107,DEWI WIJAYA,BANDUNG,1992-10-20,LAKI-LAKI,JL. DUMMY NO. 131,001/005,DESA MAJU,KECAMATAN B,BANDUNG,JAWA TIMUR,KRISTEN,BELUM KAWIN,PETANI,WNI
4323774206963625,EKO LESTARI,BANDUNG,1996-06-02,PEREMPUAN,JL. DUMMY NO. 185,007/002,DESA MAJU,KECAMATAN A,BANDUNG,JAWA BARAT,BUDDHA,BELUM KAWIN,KARYAWAN SWASTA,WNI
9171934101867694,FARHAN PRATAMA,BOGOR,1986-01-01,PEREMPUAN,JL. DUMMY NO. 117,007/001,DESA MAKMUR,KECAMATAN B,MALANG,JAWA TENGAH,ISLAM,KAWIN,PELAJAR/MAHASISWA,WNI
3381972302798121,CITRA LESTARI,MALANG,1979-02-23,LAKI-LAKI,JL. DUMMY NO. 199,004/007,DESA SEJAHTERA,KECAMATAN C,MALANG,JAWA BARAT,HINDU,BELUM KAWIN,BURUH,WNI
9104252008033790,JOKO LESTARI,BANDUNG,2003-08-20,LAKI-LAKI,JL. DUMMY NO. 120,001/005,DESA MAJU,KECAMATAN B,MALANG,JAWA TENGAH,KATOLIK,KAWIN,KARYAWAN SWASTA,WNI
4497823110840637,BUDI PERMANA,MALANG,1984-10-31,LAKI-LAKI,JL. DUMMY NO. 105,009/005,DESA SEJAHTERA,KECAMATAN A,SURABAYA,JAWA TIMUR,KRISTEN,KAWIN,PETANI,WNI
6977066810479734,INDRA WIJAYA,MALANG,1947-10-28,PEREMPUAN,JL. DUMMY NO. 18,004/005,DESA MAKMUR,KECAMATAN A,SEMARANG,JAWA TIMUR,HINDU,BELUM KAWIN,BURUH,WNI
3265954910897266,EKO PERMANA,SEMARANG,1989-10-09,PEREMPUAN,JL. DUMMY NO. 192,005/008,DESA MAKMUR,KECAMATAN C,MALANG,JAWA TIMUR,BUDDHA,KAWIN,BURUH,WNI
7978502008608605,GITA PRATAMA,BANDUNG,1960-08-20,LAKI-LAKI,JL. DUMMY NO. 53,006/006,DESA MAKMUR,KECAMATAN A,BANDUNG,JAWA TIMUR,BUDDHA,KAWIN,WIRASWASTA,WNI
8202335511551191,BUDI SANTOSO,MALANG,1955-11-15,PEREMPUAN,JL. DUMMY NO. 1,002/006,DESA MAJU,KECAMATAN A,BANDUNG,JAWA TIMUR,KATOLIK,BELUM KAWIN,BURUH,WNI
7247024301505353,ADI SAPUTRA,SEMARANG,1950-01-03,PEREMPUAN,JL. DUMMY NO. 104,006/003,DESA MAJU,KECAMATAN A,BANDUNG,JAWA TENGAH,ISLAM,BELUM KAWIN,KARYAWAN SWASTA,WNI
8365606901794660,ADI PERMANA,BOGOR,1979-01-29,PEREMPUAN,JL. DUMMY NO. 111,002/001,DESA MAJU,KECAMATAN C,SEMARANG,JAWA BARAT,KRISTEN,KAWIN,WIRASWASTA,WNI
5788796011850545,INDRA LESTARI,BOGOR,1985-11-20,PEREMPUAN,JL. DUMMY NO. 156,005/004,DESA MAJU,KECAMATAN C,BOGOR,JAWA TENGAH,HINDU,KAWIN,BURUH,WNI
8796390304577052,HADI WIJAYA,SURABAYA,1957-04-03,LAKI-LAKI,JL. DUMMY NO. 184,007/005,DESA MAJU,KECAMATAN C,BOGOR,JAWA TENGAH,BUDDHA,KAWIN,PELAJAR/MAHASISWA,WNI
3022460401541169,GITA LESTARI,BANDUNG,1954-01-04,LAKI-LAKI,JL. DUMMY NO. 181,006/008,DESA MAKMUR,KECAMATAN C,SEMARANG,JAWA TENGAH,BUDDHA,KAWIN,BURUH,WNI
4953955609699478,INDRA PERMANA,BANDUNG,1969-09-16,PEREMPUAN,JL. DUMMY NO. 137,008/002,DESA SEJAHTERA,KECAMATAN A,MALANG,JAWA TENGAH,HINDU,KAWIN,PETANI,WNI
9757053108482129,HADI LESTARI,SURABAYA,1948-08-31,LAKI-LAKI,JL. DUMMY NO. 40,001/001,DESA SEJAHTERA,KECAMATAN A,SEMARANG,JAWA TIMUR,HINDU,BELUM KAWIN,PETANI,WNI
8579510207917643,FARHAN LESTARI,BANDUNG,1991-07-02,LAKI-LAKI,JL. DUMMY NO. 56,008/006,DESA SEJAHTERA,KECAMATAN A,BOGOR,JAWA TIMUR,BUDDHA,KAWIN,WIRASWASTA,WNI
9709706107645645,DEWI WIJAYA,MALANG,1964-07-21,PEREMPUAN,JL. DUMMY NO. 156,010/009,DESA MAJU,KECAMATAN C,MALANG,JAWA BARAT,KRISTEN,KAWIN,KARYAWAN SWASTA,WNI
2474782601916862,JOKO SAPUTRA,BOGOR,1991-01-26,LAKI-LAKI,JL. DUMMY NO. 73,008/003,DESA MAKMUR,KECAMATAN A,SURABAYA,JAWA TENGAH,KRISTEN,KAWIN,PETANI,WNI
1309610107640030,DEWI LESTARI,BANDUNG,1964-07-01,LAKI-LAKI,JL. DUMMY NO. 177,004/002,DESA SEJAHTERA,KECAMATAN C,SEMARANG,JAWA TENGAH,KATOLIK,KAWIN,PELAJAR/MAHASISWA,WNI
9803124909661720,ADI PRATAMA,BOGOR,1966-09-09,PEREMPUAN,JL. DUMMY NO. 40,003/004,DESA MAKMUR,KECAMATAN B,BANDUNG,JAWA TENGAH,KATOLIK,BELUM KAWIN,PETANI,WNI
7019382506507696,GITA WIJAYA,BANDUNG,1950-06-25,LAKI-LAKI,JL. DUMMY NO. 17,001/004,DESA SEJAHTERA,KECAMATAN A,MALANG,JAWA TIMUR,HINDU,KAWIN,PETANI,WNI
9375826107010666,ADI PRATAMA,MALANG,2001-07-21,PEREMPUAN,JL. DUMMY NO. 92,003/006,DESA MAJU,KECAMATAN B,MALANG,JAWA BARAT,KRISTEN,BELUM KAWIN,KARYAWAN SWASTA,WNI
6294412101509915,INDRA SAPUTRA,BANDUNG,1950-01-21,LAKI-LAKI,JL. DUMMY NO. 192,002/008,DESA MAKMUR,KECAMATAN A,BANDUNG,JAWA TIMUR,BUDDHA,KAWIN,KARYAWAN SWASTA,WNI
2131360611649313,FARHAN SANTOSO,BANDUNG,1964-11-06,LAKI-LAKI,JL. DUMMY NO. 134,006/003,DESA SEJAHTERA,KECAMATAN A,SURABAYA,JAWA BARAT,HINDU,KAWIN,KARYAWAN SWASTA,WNI
6304981410079729,BUDI SANTOSO,SEMARANG,2007-10-14,LAKI-LAKI,JL. DUMMY NO. 133,004/005,DESA MAJU,KECAMATAN C,SEMARANG,JAWA BARAT,BUDDHA,BELUM KAWIN,PETANI,WNI
5133851209864650,INDRA LESTARI,MALANG,1986-09-12,LAKI-LAKI,JL. DUMMY NO. 69,001/004,DESA SEJAHTERA,KECAMATAN A,SURABAYA,JAWA TENGAH,HINDU,BELUM KAWIN,WIRASWASTA,WNI
6115284211915658,HADI PERMANA,SURABAYA,1991-11-02,PEREMPUAN,JL. DUMMY NO. 86,002/006,DESA SEJAHTERA,KECAMATAN A,BOGOR,JAWA TIMUR,KRISTEN,BELUM KAWIN,PELAJAR/MAHASISWA,WNI
1665532504898324,BUDI PRATAMA,BOGOR,1989-04-25,LAKI-LAKI,JL. DUMMY NO. 152,003/010,DESA MAKMUR,KECAMATAN B,SURABAYA,JAWA BARAT,KRISTEN,KAWIN,KARYAWAN SWASTA,WNI
7286591904073617,HADI SAPUTRA,SURABAYA,2007-04-19,LAKI-LAKI,JL. DUMMY NO. 96,008/005,DESA MAKMUR,KECAMATAN B,SEMARANG,JAWA TIMUR,KRISTEN,KAWIN,PETANI,WNI
2325391904010186,INDRA SAPUTRA,BANDUNG,2001-04-19,LAKI-LAKI,JL. DUMMY NO. 74,004/006,DESA MAKMUR,KECAMATAN A,SEMARANG,JAWA BARAT,BUDDHA,KAWIN,KARYAWAN SWASTA,WNI
7271802012493300,BUDI WIJAYA,MALANG,1949-12-20,LAKI-LAKI,JL. DUMMY NO. 97,003/002,DESA MAJU,KECAMATAN C,BOGOR,JAWA TENGAH,KATOLIK,BELUM KAWIN,WIRASWASTA,WNI
5882146810610861,ADI LESTARI,BANDUNG,1961-10-28,PEREMPUAN,JL. DUMMY NO. 23,004/004,DESA MAKMUR,KECAMATAN B,SEMARANG,JAWA TIMUR,ISLAM,BELUM KAWIN,BURUH,WNI
8914956802525752,ADI WIJAYA,MALANG,1952-02-28,PEREMPUAN,JL. DUMMY NO. 199,003/001,DESA SEJAHTERA,KECAMATAN A,MALANG,JAWA BARAT,HINDU,KAWIN,BURUH,WNI
5282216507031771,INDRA SANTOSO,BANDUNG,2003-07-25,PEREMPUAN,JL. DUMMY NO. 48,010/006,DESA MAJU,KECAMATAN C,SURABAYA,JAWA TENGAH,ISLAM,BELUM KAWIN,WIRASWASTA,WNI
9831552709637991,FARHAN PERMANA,MALANG,1963-09-27,LAKI-LAKI,JL. DUMMY NO. 93,005/009,DESA MAKMUR,KECAMATAN B,SEMARANG,JAWA TENGAH,KRISTEN,BELUM KAWIN,PETANI,WNI
6640991311002262,EKO PERMANA,SEMARANG,2000-11-13,LAKI-LAKI,JL. DUMMY NO. 170,002/009,DESA MAKMUR,KECAMATAN B,MALANG,JAWA TENGAH,BUDDHA,KAWIN,WIRASWASTA,WNI
6000360804460598,DEWI PERMANA,SEMARANG,1946-04-08,LAKI-LAKI,JL. DUMMY NO. 105,010/004,DESA MAJU,KECAMATAN B,BOGOR,JAWA TENGAH,BUDDHA,BELUM KAWIN,KARYAWAN SWASTA,WNI
1551411608462657,HADI PERMANA,BANDUNG,1946-08-16,LAKI-LAKI,JL. DUMMY NO. 140,005/005,DESA MAJU,KECAMATAN A,BANDUNG,JAWA BARAT,HINDU,KAWIN,KARYAWAN SWASTA,WNI
4208865605471166,FARHAN SAPUTRA,SEMARANG,1947-05-16,PEREMPUAN,JL. DUMMY NO. 22,006/009,DESA MAKMUR,KECAMATAN C,BOGOR,JAWA TENGAH,ISLAM,KAWIN,PELAJAR/MAHASISWA,WNI
6198754710860655,ADI SANTOSO,BOGOR,1986-10-07,PEREMPUAN,JL. DUMMY NO. 157,001/007,DESA SEJAHTERA,KECAMATAN A,SURABAYA,JAWA BARAT,BUDDHA,KAWIN,PELAJAR/MAHASISWA,WNI
8964751810635720,JOKO SAPUTRA,MALANG,1963-10-18,LAKI-LAKI,JL. DUMMY NO. 153,006/005,DESA MAKMUR,KECAMATAN A,BANDUNG,JAWA TENGAH,KRISTEN,BELUM KAWIN,KARYAWAN SWASTA,WNI
5482540603063499,GITA SAPUTRA,MALANG,2006-03-06,LAKI-LAKI,JL. DUMMY NO. 97,010/002,DESA SEJAHTERA,KECAMATAN C,SURABAYA,JAWA BARAT,HINDU,KAWIN,KARYAWAN SWASTA,WNI
4614086503916740,GITA PERMANA,SURABAYA,1991-03-25,PEREMPUAN,JL. DUMMY NO. 92,008/002,DESA SEJAHTERA,KECAMATAN C,BOGOR,JAWA TIMUR,KRISTEN,KAWIN,WIRASWASTA,WNI
3270732604002582,FARHAN SANTOSO,SEMARANG,2000-04-26,LAKI-LAKI,JL. DUMMY NO. 132,006/010,DESA MAKMUR,KECAMATAN A,SEMARANG,JAWA TENGAH,KRISTEN,KAWIN,BURUH,WNI
3417871211872115,BUDI WIJAYA,BANDUNG,1987-11-12,LAKI-LAKI,JL. DUMMY NO. 20,010/007,DESA SEJAHTERA,KECAMATAN C,BANDUNG,JAWA TIMUR,ISLAM,KAWIN,PELAJAR/MAHASISWA,WNI
7519775607679417,GITA SAPUTRA,MALANG,1967-07-16,PEREMPUAN,JL. DUMMY NO. 101,004/003,DESA MAKMUR,KECAMATAN C,MALANG,JAWA TIMUR,KATOLIK,BELUM KAWIN,PETANI,WNI
3051201805746010,BUDI PRATAMA,SEMARANG,1974-05-18,LAKI-LAKI,JL. DUMMY NO. 136,010/002,DESA MAKMUR,KECAMATAN A,MALANG,JAWA TIMUR,KATOLIK,KAWIN,KARYAWAN SWASTA,WNI
7915990309017635,HADI PRATAMA,SEMARANG,2001-09-03,LAKI-LAKI,JL. DUMMY NO. 197,005/003,DESA MAJU,KECAMATAN C,SURABAYA,JAWA TIMUR,KRISTEN,KAWIN,KARYAWAN SWASTA,WNI
7234481808955072,INDRA PERMANA,SURABAYA,1995-08-18,LAKI-LAKI,JL. DUMMY NO. 199,008/003,DESA MAKMUR,KECAMATAN A,BANDUNG,JAWA TIMUR,HINDU,BELUM KAWIN,BURUH,WNI
8785810808688173,HADI PERMANA,BANDUNG,1968-08-08,LAKI-LAKI,JL. DUMMY NO. 57,006/006,DESA SEJAHTERA,KECAMATAN A,SEMARANG,JAWA TENGAH,KATOLIK,BELUM KAWIN,WIRASWASTA,WNI
3701486203632427,FARHAN PRATAMA,BANDUNG,1963-03-22,PEREMPUAN,JL. DUMMY NO. 186,006/003,DESA MAKMUR,KECAMATAN B,BANDUNG,JAWA TENGAH,HINDU,KAWIN,KARYAWAN SWASTA,WNI
8480431310923721,DEWI SAPUTRA,SEMARANG,1992-10-13,LAKI-LAKI,JL. DUMMY NO. 94,003/009,DESA MAJU,KECAMATAN A,BANDUNG,JAWA TIMUR,KATOLIK,KAWIN,BURUH,WNI
2487772808476647,CITRA SANTOSO,SURABAYA,1947-08-28,LAKI-LAKI,JL. DUMMY NO. 94,007/007,DESA MAJU,KECAMATAN A,MALANG,JAWA TIMUR,KATOLIK,KAWIN,WIRASWASTA,WNI
8148061609479448,ADI WIJAYA,SURABAYA,1947-09-16,LAKI-LAKI,JL. DUMMY NO. 70,009/003,DESA MAKMUR,KECAMATAN B,BOGOR,JAWA TIMUR,HINDU,BELUM KAWIN,PELAJAR/MAHASISWA,WNI
4157821312818414,EKO LESTARI,SEMARANG,1981-12-13,LAKI-LAKI,JL. DUMMY NO. 145,009/005,DESA MAKMUR,KECAMATAN A,BOGOR,JAWA BARAT,KATOLIK,BELUM KAWIN,BURUH,WNI
8524554509966438,BUDI LESTARI,BOGOR,1996-09-05,PEREMPUAN,JL. DUMMY NO. 172,001/003,DESA MAKMUR,KECAMATAN A,BOGOR,JAWA TIMUR,BUDDHA,KAWIN,WIRASWASTA,WNI
9105435303559798,JOKO LESTARI,BANDUNG,1955-03-13,PEREMPUAN,JL. DUMMY NO. 98,008/010,DESA MAJU,KECAMATAN B,MALANG,JAWA TENGAH,HINDU,KAWIN,PELAJAR/MAHASISWA,WNI
3651275911904842,DEWI LESTARI,SEMARANG,1990-11-19,PEREMPUAN,JL. DUMMY NO. 119,001/008,DESA SEJAHTERA,KECAMATAN B,MALANG,JAWA TIMUR,ISLAM,BELUM KAWIN,PELAJAR/MAHASISWA,WNI
1114564910733364,GITA SAPUTRA,SURABAYA,1973-10-09,PEREMPUAN,JL. DUMMY NO. 192,002/003,DESA SEJAHTERA,KECAMATAN B,BOGOR,JAWA TIMUR,KATOLIK,BELUM KAWIN,PELAJAR/MAHASISWA,WNI
9668741501847378,ADI PERMANA,SEMARANG,1984-01-15,LAKI-LAKI,JL. DUMMY NO. 4,006/001,DESA MAJU,KECAMATAN A,BANDUNG,JAWA BARAT,HINDU,BELUM KAWIN,BURUH,WNI
1181151512637544,INDRA WIJAYA,BOGOR,1963-12-15,LAKI-LAKI,JL. DUMMY NO. 117,007/010,DESA MAJU,KECAMATAN A,MALANG,JAWA BARAT,ISLAM,KAWIN,PELAJAR/MAHASISWA,WNI
4643416304479493,HADI PRATAMA,MALANG,1947-04-23,PEREMPUAN,JL. DUMMY NO. 13,007/002,DESA MAJU,KECAMATAN A,SEMARANG,JAWA TENGAH,KRISTEN,BELUM KAWIN,PETANI,WNI
1367631103519237,INDRA WIJAYA,BOGOR,1951-03-11,LAKI-LAKI,JL. DUMMY NO. 170,008/006,DESA SEJAHTERA,KECAMATAN A,SURABAYA,JAWA TIMUR,HINDU,KAWIN,KARYAWAN SWASTA,WNI
4195025102984359,HADI WIJAYA,BOGOR,1998-02-11,PEREMPUAN,JL. DUMMY NO. 47,008/006,DESA MAKMUR,KECAMATAN A,BANDUNG,JAWA TENGAH,HINDU,KAWIN,BURUH,WNI
4862906901553181,DEWI PRATAMA,SEMARANG,1955-01-29,PEREMPUAN,JL. DUMMY NO. 20,007/009,DESA SEJAHTERA,KECAMATAN B,SEMARANG,JAWA BARAT,KRISTEN,KAWIN,BURUH,WNI
3733574102688868,BUDI LESTARI,BANDUNG,1968-02-01,PEREMPUAN,JL. DUMMY NO. 23,007/010,DESA MAJU,KECAMATAN A,SEMARANG,JAWA TIMUR,ISLAM,KAWIN,BURUH,WNI
7096880205051472,EKO SANTOSO,SURABAYA,2005-05-02,LAKI-LAKI,JL. DUMMY NO. 42,001/004,DESA SEJAHTERA,KECAMATAN A,BANDUNG,JAWA BARAT,BUDDHA,BELUM KAWIN,PELAJAR/MAHASISWA,WNI
3299516805894176,ADI SAPUTRA,BOGOR,1989-05-28,PEREMPUAN,JL. DUMMY NO. 60,002/005,DESA MAJU,KECAMATAN C,MALANG,JAWA TIMUR,KATOLIK,KAWIN,PELAJAR/MAHASISWA,WNI
8152866412521479,BUDI LESTARI,BOGOR,1952-12-24,PEREMPUAN,JL. DUMMY NO. 50,004/004,DESA MAJU,KECAMATAN C,SEMARANG,JAWA BARAT,ISLAM,BELUM KAWIN,KARYAWAN SWASTA,WNI
1355466603582791,JOKO LESTARI,SEMARANG,1958-03-26,PEREMPUAN,JL. DUMMY NO. 196,009/006,DESA SEJAHTERA,KECAMATAN A,SURABAYA,JAWA TENGAH,BUDDHA,KAWIN,WIRASWASTA,WNI
1980992911039931,BUDI SANTOSO,MALANG,2003-11-29,LAKI-LAKI,JL. DUMMY NO. 34,007/004,DESA SEJAHTERA,KECAMATAN A,SEMARANG,JAWA BARAT,ISLAM,KAWIN,PETANI,WNI
5851654503967201,HADI LESTARI,BOGOR,1996-03-05,PEREMPUAN,JL. DUMMY NO. 131,008/003,DESA MAJU,KECAMATAN B,BOGOR,JAWA TENGAH,KATOLIK,KAWIN,BURUH,WNI
8181242107779311,JOKO SAPUTRA,BOGOR,1977-07-21,LAKI-LAKI,JL. DUMMY NO. 68,003/008,DESA MAKMUR,KECAMATAN A,SEMARANG,JAWA TENGAH,BUDDHA,BELUM KAWIN,KARYAWAN SWASTA,WNI
3345670303728933,BUDI SANTOSO,SEMARANG,1972-03-03,LAKI-LAKI,JL. DUMMY NO. 59,006/006,DESA MAJU,KECAMATAN B,SURABAYA,JAWA TENGAH,HINDU,BELUM KAWIN,PELAJAR/MAHASISWA,WNI
2396195909468074,INDRA PERMANA,SEMARANG,1946-09-19,PEREMPUAN,JL. DUMMY NO. 132,001/003,DESA MAKMUR,KECAMATAN C,SEMARANG,JAWA TIMUR,HINDU,KAWIN,KARYAWAN SWASTA,WNI
7647811505015519,ADI SAPUTRA,MALANG,2001-05-15,LAKI-LAKI,JL. DUMMY NO. 123,010/007,DESA SEJAHTERA,KECAMATAN B,BANDUNG,JAWA BARAT,KRISTEN,BELUM KAWIN,BURUH,WNI
5624114505910110,EKO PRATAMA,SEMARANG,1991-05-05,PEREMPUAN,JL. DUMMY NO. 111,006/002,DESA SEJAHTERA,KECAMATAN B,MALANG,JAWA BARAT,ISLAM,KAWIN,WIRASWASTA,WNI
3958945312535436,ADI PERMANA,SEMARANG,1953-12-13,PEREMPUAN,JL. DUMMY NO. 49,010/010,DESA SEJAHTERA,KECAMATAN A,MALANG,JAWA TIMUR,KRISTEN,KAWIN,PELAJAR/MAHASISWA,WNI
1681861004598286,HADI SANTOSO,BOGOR,1959-04-10,LAKI-LAKI,JL. DUMMY NO. 150,003/001,DESA MAJU,KECAMATAN A,BOGOR,JAWA TIMUR,KRISTEN,BELUM KAWIN,PETANI,WNI
2173125505558424,ADI SANTOSO,SURABAYA,1955-05-15,PEREMPUAN,JL. DUMMY NO. 108,007/008,DESA MAKMUR,KECAMATAN B,MALANG,JAWA BARAT,BUDDHA,BELUM KAWIN,WIRASWASTA,WNI
7758352901674982,EKO LESTARI,BANDUNG,1967-01-29,LAKI-LAKI,JL. DUMMY NO. 56,010/007,DESA MAJU,KECAMATAN C,MALANG,JAWA TENGAH,KATOLIK,BELUM KAWIN,KARYAWAN SWASTA,WNI
8557435612079246,CITRA PRATAMA,BOGOR,2007-12-16,PEREMPUAN,JL. DUMMY NO. 91,002/008,DESA MAKMUR,KECAMATAN A,SURABAYA,JAWA TIMUR,ISLAM,BELUM KAWIN,KARYAWAN SWASTA,WNI
4720262206794429,INDRA LESTARI,BANDUNG,1979-06-22,LAKI-LAKI,JL. DUMMY NO. 96,002/004,DESA MAKMUR,KECAMATAN B,BANDUNG,JAWA TENGAH,KRISTEN,BELUM KAWIN,BURUH,WNI
7919945106661187,ADI LESTARI,SURABAYA,1966-06-11,PEREMPUAN,JL. DUMMY NO. 112,010/010,DESA MAKMUR,KECAMATAN B,MALANG,JAWA TENGAH,HINDU,KAWIN,PELAJAR/MAHASISWA,WNI
9076764605593017,INDRA SANTOSO,BANDUNG,1959-05-06,PEREMPUAN,JL. DUMMY NO. 188,006/010,DESA MAJU,KECAMATAN C,BANDUNG,JAWA TENGAH,ISLAM,BELUM KAWIN,KARYAWAN SWASTA,WNI
